topology,instance_seed,n_requests,calibration,sampler,reads,sweeps,solver_seed,independent_reads,n_samples,n_distinct_samples,raw_feasible_rate,any_raw_feasible,repaired_gap_pct
grid4x4_c5,66,8,resource_aware_per,sa,10,10000,101,True,10,10,0.0,0.0,57.0968083896424
grid4x4_c5,66,8,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,49.44401363853403
grid4x4_c5,66,8,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,42.64686846929685
grid4x4_c5,66,8,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,37.80244941178443
grid4x4_c5,66,8,resource_aware_per,sa,100,default,101,True,100,100,0.01,1.0,24.10639303225697
grid4x4_c5,66,8,resource_aware_per,sa,100,default,202,True,100,98,0.01,1.0,37.80244941178443
grid4x4_c5,66,16,conventional,sa,10,10000,101,True,10,10,0.0,0.0,79.21777098427857
grid4x4_c5,66,16,conventional,sa,10,10000,202,True,10,10,0.0,0.0,72.60754134916199
grid4x4_c5,66,16,conventional,sa,10,default,101,True,10,10,0.0,0.0,79.21777098427857
grid4x4_c5,66,16,conventional,sa,10,default,202,True,10,10,0.0,0.0,72.60754134916199
grid4x4_c5,66,16,conventional,sa,100,default,101,True,100,92,0.0,0.0,61.68918814386379
grid4x4_c5,66,16,conventional,sa,100,default,202,True,100,95,0.0,0.0,56.0746980632273
grid4x4_c5,66,16,resource_aware_per,sa,10,10000,101,True,10,9,0.0,0.0,82.36293946988944
grid4x4_c5,66,16,resource_aware_per,sa,10,10000,202,True,10,9,0.0,0.0,83.05230003502382
grid4x4_c5,66,16,resource_aware_per,sa,10,default,101,True,10,9,0.0,0.0,82.36293946988944
grid4x4_c5,66,16,resource_aware_per,sa,10,default,202,True,10,9,0.0,0.0,83.05230003502382
grid4x4_c5,66,16,resource_aware_per,sa,100,default,101,True,100,92,0.0,0.0,64.31703206676951
grid4x4_c5,66,16,resource_aware_per,sa,100,default,202,True,100,95,0.0,0.0,66.86618535976721
grid4x4_c5,66,24,conventional,sa,10,10000,101,True,10,10,0.0,0.0,90.74489219194352
grid4x4_c5,66,24,conventional,sa,10,10000,202,True,10,9,0.0,0.0,81.6709656084495
grid4x4_c5,66,24,conventional,sa,10,default,101,True,10,10,0.0,0.0,90.74489219194352
grid4x4_c5,66,24,conventional,sa,10,default,202,True,10,9,0.0,0.0,79.47248288837072
grid4x4_c5,66,24,conventional,sa,100,default,101,True,100,92,0.0,0.0,70.27221372845177
grid4x4_c5,66,24,conventional,sa,100,default,202,True,100,91,0.0,0.0,72.93743719883231
grid4x4_c5,66,24,resource_aware_per,sa,10,10000,101,True,10,10,0.0,0.0,91.83664437512196
grid4x4_c5,66,24,resource_aware_per,sa,10,10000,202,True,10,9,0.0,0.0,81.25272276118535
grid4x4_c5,66,24,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,91.83664437512196
grid4x4_c5,66,24,resource_aware_per,sa,10,default,202,True,10,9,0.0,0.0,82.88218551615361
grid4x4_c5,66,24,resource_aware_per,sa,100,default,101,True,100,86,0.0,0.0,72.30763091820894
grid4x4_c5,66,24,resource_aware_per,sa,100,default,202,True,100,92,0.0,0.0,71.2110185411012
grid4x4_c5,67,8,conventional,sa,10,10000,101,True,10,10,0.0,0.0,12.093692254970781
grid4x4_c5,67,8,conventional,sa,10,10000,202,True,10,10,0.0,0.0,29.039979722512225
grid4x4_c5,67,8,conventional,sa,10,default,101,True,10,10,0.0,0.0,12.093692254970781
grid4x4_c5,67,8,conventional,sa,10,default,202,True,10,10,0.0,0.0,23.959739829936982
grid4x4_c5,67,8,conventional,sa,100,default,101,True,100,100,0.0,0.0,8.219135322948306
grid4x4_c5,67,8,conventional,sa,100,default,202,True,100,100,0.0,0.0,3.9792082609592496
grid4x4_c5,67,8,resource_aware_per,sa,10,10000,101,True,10,10,0.0,0.0,49.24951078615507
grid4x4_c5,67,8,resource_aware_per,sa,10,10000,202,True,10,10,0.6,1.0,24.371876326761086
grid4x4_c5,67,8,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,49.24951078615507
grid4x4_c5,67,8,resource_aware_per,sa,10,default,202,True,10,10,0.6,1.0,24.371876326761086
grid4x4_c5,67,8,resource_aware_per,sa,100,default,101,True,100,100,0.33,1.0,12.093692254970781
grid4x4_c5,67,8,resource_aware_per,sa,100,default,202,True,100,100,0.32,1.0,24.371876326761086
grid4x4_c5,67,16,conventional,sa,10,10000,101,True,10,10,0.0,0.0,72.79192315312314
grid4x4_c5,67,16,conventional,sa,10,10000,202,True,10,10,0.0,0.0,68.74709512995499
grid4x4_c5,67,16,conventional,sa,10,default,101,True,10,10,0.0,0.0,72.79192315312314
grid4x4_c5,67,16,conventional,sa,10,default,202,True,10,10,0.0,0.0,68.74709512995499
grid4x4_c5,67,16,conventional,sa,100,default,101,True,100,99,0.0,0.0,56.370738085349444
grid4x4_c5,67,16,conventional,sa,100,default,202,True,100,97,0.0,0.0,38.15830357547625
grid4x4_c5,67,16,resource_aware_per,sa,10,10000,101,True,10,10,0.0,0.0,42.88516121172458
grid4x4_c5,67,16,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,22.456867132484327
grid4x4_c5,67,16,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,35.33512072935961
grid4x4_c5,67,16,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,26.77993750086757
grid4x4_c5,67,16,resource_aware_per,sa,100,default,101,True,100,100,0.0,0.0,30.954000808014925
grid4x4_c5,67,16,resource_aware_per,sa,100,default,202,True,100,100,0.0,0.0,19.20977370964296
grid4x4_c5,67,24,conventional,sa,10,10000,101,True,10,10,0.0,0.0,56.575135514712905
grid4x4_c5,67,24,conventional,sa,10,10000,202,True,10,10,0.0,0.0,82.52590003893724
grid4x4_c5,67,24,conventional,sa,10,default,101,True,10,10,0.0,0.0,56.575135514712905
grid4x4_c5,67,24,conventional,sa,10,default,202,True,10,10,0.0,0.0,82.52590003893724
grid4x4_c5,67,24,conventional,sa,100,default,101,True,100,99,0.0,0.0,42.907988876425335
grid4x4_c5,67,24,conventional,sa,100,default,202,True,100,99,0.0,0.0,38.35265242311764
grid4x4_c5,67,24,resource_aware_per,sa,10,10000,101,True,10,10,0.0,0.0,40.05350639313621
grid4x4_c5,67,24,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,42.41965621003154
grid4x4_c5,67,24,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,32.312228328246285
grid4x4_c5,67,24,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,42.8340702641434
grid4x4_c5,67,24,resource_aware_per,sa,100,default,101,True,100,100,0.0,0.0,31.573764468835346
grid4x4_c5,67,24,resource_aware_per,sa,100,default,202,True,100,100,0.0,0.0,33.59695538453289
grid4x4_c5,68,8,conventional,sa,10,10000,101,True,10,10,0.0,0.0,88.08459373214235
grid4x4_c5,68,8,conventional,sa,10,10000,202,True,10,10,0.0,0.0,97.76905493799694
grid4x4_c5,68,8,conventional,sa,10,default,101,True,10,10,0.0,0.0,88.08459373214235
grid4x4_c5,68,8,conventional,sa,10,default,202,True,10,10,0.0,0.0,97.76905493799694
grid4x4_c5,68,8,conventional,sa,100,default,101,True,100,69,0.02,1.0,58.53877104102156
grid4x4_c5,68,8,conventional,sa,100,default,202,True,100,62,0.0,0.0,60.088395345350385
grid4x4_c5,68,8,resource_aware_per,sa,10,10000,101,True,10,10,0.1,1.0,59.40013733549855
grid4x4_c5,68,8,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,54.444397439370704
grid4x4_c5,68,8,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,59.40013733549855
grid4x4_c5,68,8,resource_aware_per,sa,10,default,202,True,10,10,0.1,1.0,58.08226126856195
grid4x4_c5,68,8,resource_aware_per,sa,100,default,101,True,100,100,0.08,1.0,33.94773197036076
grid4x4_c5,68,8,resource_aware_per,sa,100,default,202,True,100,99,0.07,1.0,44.54526217128181
grid4x4_c5,68,16,conventional,sa,10,10000,101,True,10,10,0.0,0.0,35.961988656198216
grid4x4_c5,68,16,conventional,sa,10,10000,202,True,10,10,0.0,0.0,39.16000438375342
grid4x4_c5,68,16,conventional,sa,10,default,101,True,10,10,0.0,0.0,35.961988656198216
grid4x4_c5,68,16,conventional,sa,10,default,202,True,10,10,0.0,0.0,39.16000438375342
grid4x4_c5,68,16,conventional,sa,100,default,101,True,100,97,0.0,0.0,35.961988656198216
grid4x4_c5,68,16,conventional,sa,100,default,202,True,100,98,0.0,0.0,35.961988656198216
grid4x4_c5,68,16,resource_aware_per,sa,10,10000,101,True,10,10,0.1,1.0,29.70632270325711
grid4x4_c5,68,16,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,32.56719860998155
grid4x4_c5,68,16,resource_aware_per,sa,10,default,101,True,10,10,0.2,1.0,37.840336267664604
grid4x4_c5,68,16,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,49.35954428321726
grid4x4_c5,68,16,resource_aware_per,sa,100,default,101,True,100,100,0.04,1.0,20.833968246022774
grid4x4_c5,68,16,resource_aware_per,sa,100,default,202,True,100,100,0.03,1.0,16.095130477086087
grid4x4_c5,68,24,conventional,sa,10,10000,101,True,10,10,0.0,0.0,62.933028230618284
grid4x4_c5,68,24,conventional,sa,10,10000,202,True,10,10,0.0,0.0,70.22859421212921
grid4x4_c5,68,24,conventional,sa,10,default,101,True,10,10,0.0,0.0,62.933028230618284
grid4x4_c5,68,24,conventional,sa,10,default,202,True,10,10,0.0,0.0,70.22859421212921
grid4x4_c5,68,24,conventional,sa,100,default,101,True,100,88,0.0,0.0,51.63973086929607
grid4x4_c5,68,24,conventional,sa,100,default,202,True,100,92,0.0,0.0,47.6518359648256
grid4x4_c5,68,24,resource_aware_per,sa,10,10000,101,True,10,9,0.0,0.0,76.88333696062787
grid4x4_c5,68,24,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,77.53731593549519
grid4x4_c5,68,24,resource_aware_per,sa,10,default,101,True,10,9,0.0,0.0,76.88333696062787
grid4x4_c5,68,24,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,77.53731593549519
grid4x4_c5,68,24,resource_aware_per,sa,100,default,101,True,100,88,0.0,0.0,48.067381417443535
grid4x4_c5,68,24,resource_aware_per,sa,100,default,202,True,100,91,0.0,0.0,55.491738875999175
grid4x4_c5,69,8,conventional,sa,10,10000,101,True,10,10,0.0,0.0,46.3556785696879
grid4x4_c5,69,8,conventional,sa,10,10000,202,True,10,10,0.0,0.0,51.365479270429454
grid4x4_c5,69,8,conventional,sa,10,default,101,True,10,10,0.0,0.0,46.3556785696879
grid4x4_c5,69,8,conventional,sa,10,default,202,True,10,10,0.0,0.0,51.365479270429454
grid4x4_c5,69,8,conventional,sa,100,default,101,True,100,95,0.0,0.0,26.743789984036102
grid4x4_c5,69,8,conventional,sa,100,default,202,True,100,95,0.0,0.0,33.1278363053717
grid4x4_c5,69,8,resource_aware_per,sa,10,10000,101,True,10,10,0.1,1.0,33.317685865471816
grid4x4_c5,69,8,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,36.58544676378694
grid4x4_c5,69,8,resource_aware_per,sa,10,default,101,True,10,10,0.1,1.0,33.317685865471816
grid4x4_c5,69,8,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,36.58544676378694
grid4x4_c5,69,8,resource_aware_per,sa,100,default,101,True,100,100,0.07,1.0,9.841656779750828
grid4x4_c5,69,8,resource_aware_per,sa,100,default,202,True,100,99,0.05,1.0,6.977718948818967
grid4x4_c5,69,16,conventional,sa,10,10000,101,True,10,10,0.0,0.0,90.27575881249274
grid4x4_c5,69,16,conventional,sa,10,10000,202,True,10,10,0.0,0.0,86.30632950391653
grid4x4_c5,69,16,conventional,sa,10,default,101,True,10,10,0.0,0.0,90.27575881249274
grid4x4_c5,69,16,conventional,sa,10,default,202,True,10,10,0.0,0.0,78.38810728883547
grid4x4_c5,69,16,conventional,sa,100,default,101,True,100,84,0.0,0.0,80.86757856152751
grid4x4_c5,69,16,conventional,sa,100,default,202,True,100,84,0.0,0.0,70.70607608627823
grid4x4_c5,69,16,resource_aware_per,sa,10,10000,101,True,10,10,0.0,0.0,43.66557543991125
grid4x4_c5,69,16,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,52.75760051099582
grid4x4_c5,69,16,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,51.49706038867258
grid4x4_c5,69,16,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,48.120074799230885
grid4x4_c5,69,16,resource_aware_per,sa,100,default,101,True,100,100,0.0,0.0,42.160210546555845
grid4x4_c5,69,16,resource_aware_per,sa,100,default,202,True,100,100,0.01,1.0,36.04840466195293
grid4x4_c5,69,24,conventional,sa,10,10000,101,True,10,10,0.0,0.0,91.55607967764632
grid4x4_c5,69,24,conventional,sa,10,10000,202,True,10,10,0.0,0.0,88.55636226891428
grid4x4_c5,69,24,conventional,sa,10,default,101,True,10,10,0.0,0.0,91.55607967764632
grid4x4_c5,69,24,conventional,sa,10,default,202,True,10,10,0.0,0.0,88.55636226891428
grid4x4_c5,69,24,conventional,sa,100,default,101,True,100,88,0.0,0.0,77.93826485991175
grid4x4_c5,69,24,conventional,sa,100,default,202,True,100,92,0.0,0.0,78.84215766363809
grid4x4_c5,69,24,resource_aware_per,sa,10,10000,101,True,10,10,0.2,1.0,24.894708593295523
grid4x4_c5,69,24,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,39.58607378715536
grid4x4_c5,69,24,resource_aware_per,sa,10,default,101,True,10,10,0.1,1.0,22.691969802021752
grid4x4_c5,69,24,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,33.41732616885658
grid4x4_c5,69,24,resource_aware_per,sa,100,default,101,True,100,100,0.05,1.0,22.691969802021752
grid4x4_c5,69,24,resource_aware_per,sa,100,default,202,True,100,100,0.06,1.0,33.41732616885658
grid4x4_c5,70,8,conventional,sa,10,10000,101,True,10,9,0.0,0.0,30.575471974788066
grid4x4_c5,70,8,conventional,sa,10,10000,202,True,10,10,0.0,0.0,39.33426890734999
grid4x4_c5,70,8,conventional,sa,10,default,101,True,10,9,0.0,0.0,30.575471974788066
grid4x4_c5,70,8,conventional,sa,10,default,202,True,10,10,0.0,0.0,39.33426890734999
grid4x4_c5,70,8,conventional,sa,100,default,101,True,100,79,0.0,0.0,24.99525195142934
grid4x4_c5,70,8,conventional,sa,100,default,202,True,100,76,0.0,0.0,5.281975020767023
grid4x4_c5,70,8,resource_aware_per,sa,10,10000,101,True,10,10,0.0,0.0,0.0
grid4x4_c5,70,8,resource_aware_per,sa,10,10000,202,True,10,10,0.1,1.0,14.89197390110991
grid4x4_c5,70,8,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,5.281975020767023
grid4x4_c5,70,8,resource_aware_per,sa,10,default,202,True,10,10,0.1,1.0,5.281975020767023
grid4x4_c5,70,8,resource_aware_per,sa,100,default,101,True,100,98,0.0,0.0,5.281975020767023
grid4x4_c5,70,8,resource_aware_per,sa,100,default,202,True,100,95,0.02,1.0,5.281975020767023
grid4x4_c5,70,16,conventional,sa,10,10000,101,True,10,10,0.0,0.0,60.72670373720369
grid4x4_c5,70,16,conventional,sa,10,10000,202,True,10,10,0.0,0.0,70.00506381483655
grid4x4_c5,70,16,conventional,sa,10,default,101,True,10,10,0.0,0.0,55.7499053567292
grid4x4_c5,70,16,conventional,sa,10,default,202,True,10,10,0.0,0.0,70.00506381483655
grid4x4_c5,70,16,conventional,sa,100,default,101,True,100,90,0.0,0.0,47.270134890453434
grid4x4_c5,70,16,conventional,sa,100,default,202,True,100,94,0.0,0.0,57.307384619468806
grid4x4_c5,70,16,resource_aware_per,sa,10,10000,101,True,10,10,0.0,0.0,34.9517299480713
grid4x4_c5,70,16,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,31.84234370407842
grid4x4_c5,70,16,resource_aware_per,sa,10,default,101,True,10,10,0.1,1.0,30.667938146438175
grid4x4_c5,70,16,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,23.549659106357634
grid4x4_c5,70,16,resource_aware_per,sa,100,default,101,True,100,100,0.04,1.0,20.98366748485769
grid4x4_c5,70,16,resource_aware_per,sa,100,default,202,True,100,100,0.0,0.0,20.244606396274367
grid4x4_c5,70,24,conventional,sa,10,10000,101,True,10,10,0.0,0.0,71.95905288455339
grid4x4_c5,70,24,conventional,sa,10,10000,202,True,10,10,0.0,0.0,68.87231652806811
grid4x4_c5,70,24,conventional,sa,10,default,101,True,10,10,0.0,0.0,71.95905288455339
grid4x4_c5,70,24,conventional,sa,10,default,202,True,10,10,0.0,0.0,68.87231652806811
grid4x4_c5,70,24,conventional,sa,100,default,101,True,100,91,0.0,0.0,63.429790353097744
grid4x4_c5,70,24,conventional,sa,100,default,202,True,100,95,0.0,0.0,66.2555905000384
grid4x4_c5,70,24,resource_aware_per,sa,10,10000,101,True,10,10,0.4,1.0,28.56087458801945
grid4x4_c5,70,24,resource_aware_per,sa,10,10000,202,True,10,10,0.1,1.0,28.837134509145187
grid4x4_c5,70,24,resource_aware_per,sa,10,default,101,True,10,10,0.1,1.0,28.288710013552084
grid4x4_c5,70,24,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,26.537668281135765
grid4x4_c5,70,24,resource_aware_per,sa,100,default,101,True,100,100,0.05,1.0,27.961335843718864
grid4x4_c5,70,24,resource_aware_per,sa,100,default,202,True,100,100,0.02,1.0,22.73891790655673
grid4x4_c5,71,8,conventional,sa,10,10000,101,True,10,10,0.0,0.0,47.65064602585643
grid4x4_c5,71,8,conventional,sa,10,10000,202,True,10,10,0.0,0.0,49.148274068526455
grid4x4_c5,71,8,conventional,sa,10,default,101,True,10,10,0.0,0.0,41.641569895280895
grid4x4_c5,71,8,conventional,sa,10,default,202,True,10,10,0.0,0.0,49.148274068526455
grid4x4_c5,71,8,conventional,sa,100,default,101,True,100,96,0.0,0.0,37.26519669772527
grid4x4_c5,71,8,conventional,sa,100,default,202,True,100,95,0.0,0.0,41.641569895280895
grid4x4_c5,71,8,resource_aware_per,sa,10,10000,101,True,10,10,0.0,0.0,16.304677645056362
grid4x4_c5,71,8,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,16.304677645056362
grid4x4_c5,71,8,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,26.935505899582587
grid4x4_c5,71,8,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,18.153358187689324
grid4x4_c5,71,8,resource_aware_per,sa,100,default,101,True,100,100,0.0,0.0,18.153358187689324
grid4x4_c5,71,8,resource_aware_per,sa,100,default,202,True,100,100,0.0,0.0,18.153358187689324
grid4x4_c5,71,16,conventional,sa,10,10000,101,True,10,10,0.0,0.0,53.62494415789847
grid4x4_c5,71,16,conventional,sa,10,10000,202,True,10,10,0.0,0.0,76.50740206661403
grid4x4_c5,71,16,conventional,sa,10,default,101,True,10,10,0.0,0.0,59.42782231840326
grid4x4_c5,71,16,conventional,sa,10,default,202,True,10,10,0.0,0.0,76.50740206661403
grid4x4_c5,71,16,conventional,sa,100,default,101,True,100,83,0.0,0.0,54.40972591621593
grid4x4_c5,71,16,conventional,sa,100,default,202,True,100,87,0.0,0.0,56.95948689129587
grid4x4_c5,71,16,resource_aware_per,sa,10,10000,101,True,10,10,0.0,0.0,39.7516195835366
grid4x4_c5,71,16,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,27.384105252372965
grid4x4_c5,71,16,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,25.151973800039883
grid4x4_c5,71,16,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,34.38045555482579
grid4x4_c5,71,16,resource_aware_per,sa,100,default,101,True,100,100,0.01,1.0,24.82781676874815
grid4x4_c5,71,16,resource_aware_per,sa,100,default,202,True,100,100,0.03,1.0,26.139521583249035
grid4x4_c5,71,24,conventional,sa,10,10000,101,True,10,10,0.0,0.0,72.65961739027006
grid4x4_c5,71,24,conventional,sa,10,10000,202,True,10,10,0.0,0.0,57.987610838435195
grid4x4_c5,71,24,conventional,sa,10,default,101,True,10,10,0.0,0.0,72.65961739027006
grid4x4_c5,71,24,conventional,sa,10,default,202,True,10,10,0.0,0.0,72.49000492835418
grid4x4_c5,71,24,conventional,sa,100,default,101,True,100,77,0.0,0.0,63.35815770520719
grid4x4_c5,71,24,conventional,sa,100,default,202,True,100,82,0.0,0.0,68.05112541168201
grid4x4_c5,71,24,resource_aware_per,sa,10,10000,101,True,10,10,0.1,1.0,39.868982172658704
grid4x4_c5,71,24,resource_aware_per,sa,10,10000,202,True,10,10,0.1,1.0,18.41424946884702
grid4x4_c5,71,24,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,36.688997336267626
grid4x4_c5,71,24,resource_aware_per,sa,10,default,202,True,10,10,0.1,1.0,32.891233504837174
grid4x4_c5,71,24,resource_aware_per,sa,100,default,101,True,100,100,0.05,1.0,21.950569602423766
grid4x4_c5,71,24,resource_aware_per,sa,100,default,202,True,100,100,0.04,1.0,24.793429435833847
grid4x4_c5,72,8,conventional,sa,10,10000,101,True,10,10,0.0,0.0,51.47054020719114
grid4x4_c5,72,8,conventional,sa,10,10000,202,True,10,10,0.0,0.0,45.312264894520865
grid4x4_c5,72,8,conventional,sa,10,default,101,True,10,10,0.0,0.0,51.47054020719114
grid4x4_c5,72,8,conventional,sa,10,default,202,True,10,10,0.0,0.0,50.24582928247638
grid4x4_c5,72,8,conventional,sa,100,default,101,True,100,97,0.0,0.0,23.85475707047751
grid4x4_c5,72,8,conventional,sa,100,default,202,True,100,95,0.01,1.0,32.57070210678159
grid4x4_c5,72,8,resource_aware_per,sa,10,10000,101,True,10,10,0.0,0.0,20.61220505998302
grid4x4_c5,72,8,resource_aware_per,sa,10,10000,202,True,10,10,0.0,0.0,24.46025672105433
grid4x4_c5,72,8,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,25.627556516984296
grid4x4_c5,72,8,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,32.327906135373325
grid4x4_c5,72,8,resource_aware_per,sa,100,default,101,True,100,100,0.08,1.0,5.31762264923651
grid4x4_c5,72,8,resource_aware_per,sa,100,default,202,True,100,99,0.08,1.0,10.878041269881258
grid4x4_c5,72,16,conventional,sa,10,10000,101,True,10,10,0.0,0.0,74.72080808804316
grid4x4_c5,72,16,conventional,sa,10,10000,202,True,10,10,0.0,0.0,78.14744422228738
grid4x4_c5,72,16,conventional,sa,10,default,101,True,10,10,0.0,0.0,78.44641310015484
grid4x4_c5,72,16,conventional,sa,10,default,202,True,10,10,0.0,0.0,78.14744422228738
grid4x4_c5,72,16,conventional,sa,100,default,101,True,100,88,0.0,0.0,53.088333520151586
grid4x4_c5,72,16,conventional,sa,100,default,202,True,100,86,0.0,0.0,72.63152383841327
grid4x4_c5,72,16,resource_aware_per,sa,10,10000,101,True,10,10,0.0,0.0,28.18656685494103
grid4x4_c5,72,16,resource_aware_per,sa,10,10000,202,True,10,10,0.1,1.0,21.938450303580293
grid4x4_c5,72,16,resource_aware_per,sa,10,default,101,True,10,10,0.0,0.0,35.61481437796258
grid4x4_c5,72,16,resource_aware_per,sa,10,default,202,True,10,10,0.0,0.0,41.884458061091706
grid4x4_c5,72,16,resource_aware_per,sa,100,default,101,True,100,100,0.05,1.0,25.002943403176033
grid4x4_c5,72,16,resource_aware_per,sa,100,default,202,True,100,100,0.03,1.0,19.403913137844924
grid4x4_c5,72,24,conventional,sa,10,10000,101,True,10,10,0.0,0.0,72.79814172307884
