topology,instance,instance_seed,n_requests,n_bundles,A_conventional,B_conventional,D_conventional,A_resource_aware,B_resource_aware,D_resource_aware,B_ratio,D_ratio,B_per_resource_mean,B_per_resource_min,B_per_resource_max,B_per_resource_n,D_per_resource_mean,D_per_resource_min,D_per_resource_max,D_per_resource_n,B_ratio_per,D_ratio_per,B_tighter,D_tighter,B_n_tightened,D_n_tightened
chain8_c4,req8,37,8,12,2.2783468596158136,2.2783468596158136,2.2783468596158136,2.2783468596158136,2.2783468596158136,2.2783468596158136,1.0,1.0,0.559137232776088,2.278344581271232e-06,2.2783468596158136,6,0.7957804444220761,2.278344581271232e-06,2.2783468596158136,7,0.2454135683582317,0.3492797600433257,False,False,5,5
chain8_c4,req16,37,16,28,3.9904949904909994,3.9904949904909994,3.9904949904909994,3.9904949904909994,3.9904949904909994,3.9904949904909994,1.0,1.0,1.4312144002066882,0.16212237327178494,3.9904949904909994,7,1.7359258756065286,0.040533586186196235,3.9904949904909994,8,0.35865585688420787,0.43501517474475926,False,False,6,6
chain8_c4,req24,37,24,41,3.9904949904909994,3.9904949904909994,3.9904949904909994,3.9904949904909994,3.9904949904909994,3.9904949904909994,1.0,1.0,2.204920119412178,0.16212237327178494,3.9904949904909994,7,2.7666132304494324,0.9849415476159994,3.9904949904909994,8,0.5525430114976487,0.693300765203823,False,False,6,6
chain8_c4,req8,38,8,12,2.5459140459115,2.5459140459115,2.5459140459115,2.5459140459115,2.5459115000000003e-06,2.5459115000000003e-06,9.99999000001e-07,9.99999000001e-07,2.5459115000000003e-06,2.5459115000000003e-06,2.5459115000000003e-06,6,2.5459115000000003e-06,2.5459115000000003e-06,2.5459115000000003e-06,8,9.99999000001e-07,9.99999000001e-07,True,True,6,8
chain8_c4,req16,38,16,25,4.859527359522501,4.859527359522501,4.859527359522501,4.859527359522501,4.859527359522501,4.859527359522501,1.0,1.0,1.7413017968439284,4.8595225000000005e-06,4.859527359522501,7,2.31932999217875,4.8595225000000005e-06,4.859527359522501,8,0.3583273985342948,0.4772748089655057,False,False,6,6
chain8_c4,req24,38,24,41,4.859527359522501,4.859527359522501,4.859527359522501,4.859527359522501,4.859527359522501,4.859527359522501,1.0,1.0,3.1609663326653568,1.6962648595224998,4.859527359522501,7,3.4464948625224996,1.6962648595224998,4.859527359522501,8,0.6504678539305425,0.7092242943686511,False,False,6,6
chain8_c4,req8,39,8,19,4.6324296324250005,4.6324296324250005,4.6324296324250005,4.6324296324250005,4.6324296324250005,4.6324296324250005,1.0,1.0,1.1832921451115554,4.632425e-06,4.6324296324250005,6,1.7608160623557025,4.632425e-06,4.6324296324250005,7,0.2554366151250357,0.3801063809001551,False,False,5,5
chain8_c4,req16,39,16,28,4.6324296324250005,4.6324296324250005,4.6324296324250005,4.6324296324250005,4.6324296324250005,4.6324296324250005,1.0,1.0,1.8619806575849047,4.632425e-06,4.6324296324250005,7,2.161442525871823,4.632425e-06,4.6324296324250005,8,0.4019447256255868,0.4665893920422799,False,False,6,6
chain8_c4,req24,39,24,42,5.058334058329,5.058334058329,5.058334058329,5.058334058329,5.058334058329,5.058334058329,1.0,1.0,2.701544783488905,5.058329e-06,5.058334058329,7,2.9961434428439166,5.058329e-06,5.058334058329,8,0.5340779696114711,0.5923182234100373,False,False,6,6
chain8_c4,req8,40,8,9,5.6623921623864995,5.6623921623864995,5.6623921623864995,5.6623921623864995,5.6623921623864995,5.6623921623864995,1.0,1.0,0.924284206887033,5.662386499999999e-06,5.6623921623864995,7,0.7847037628849524,5.662386499999999e-06,5.6623921623864995,8,0.16323210762877993,0.1385816701459666,False,False,6,7
chain8_c4,req16,40,16,25,5.6623921623864995,5.6623921623864995,5.6623921623864995,5.6623921623864995,5.6623921623864995,5.6623921623864995,1.0,1.0,1.3781715108576105,5.662386499999999e-06,5.6623921623864995,7,1.8096334360540587,5.662386499999999e-06,5.6623921623864995,8,0.24339033244860236,0.3195881500534152,False,False,6,6
chain8_c4,req24,40,24,33,5.6623921623864995,5.6623921623864995,5.6623921623864995,5.6623921623864995,5.6623921623864995,5.6623921623864995,1.0,1.0,1.9241627643292971,0.8811940523864998,5.6623921623864995,7,2.4117569982629155,0.32137652579824466,5.6623921623864995,8,0.3398144651850341,0.4259254620835807,False,False,6,6
chain8_c4,req8,41,8,9,3.6671051671014996,3.6671051671014996,3.6671051671014996,3.6671051671014996,3.6671051671014996,3.6671051671014996,1.0,1.0,0.6506436087738974,3.6671014999999995e-06,3.6671051671014996,6,1.073111754605184,3.6671014999999995e-06,3.6671051671014996,7,0.17742703825649203,0.29263184602185205,False,False,5,5
chain8_c4,req16,41,16,27,3.6671051671014996,3.6671051671014996,3.6671051671014996,3.6671051671014996,3.6671051671014996,3.6671051671014996,1.0,1.0,2.501644065912661,0.07891638377962816,3.6671051671014996,7,2.7192063639764994,0.6539536671015,3.6671051671014996,8,0.6821849802278712,0.74151305732139,False,False,6,6
chain8_c4,req24,41,24,41,5.2907802907749995,5.2907802907749995,5.2907802907749995,5.2907802907749995,5.2907802907749995,5.2907802907749995,1.0,1.0,2.9176047110196444,0.31565615748751263,5.2907802907749995,7,3.6331829876499997,1.3304016157749996,5.2907802907749995,8,0.5514507408494693,0.6867007866466908,False,False,6,6
chain8_c4,req8,42,8,16,4.120903980899857,4.120903980899857,4.120903980899857,4.120903980899857,4.120903980899857,4.120903980899857,1.0,1.0,2.547587516899858,4.120899859999997e-06,4.120903980899857,5,2.4822515450665246,4.120899859999997e-06,4.120903980899857,6,0.6182108412881673,0.6023560744369711,False,False,2,3
chain8_c4,req16,42,16,37,4.120903980899857,4.120903980899857,4.120903980899857,4.120903980899857,4.120903980899857,4.120903980899857,1.0,1.0,2.9269382285784293,4.120899859999997e-06,4.120903980899857,7,2.5826174597065488,4.120899859999997e-06,4.120903980899857,8,0.7102660586474746,0.6267113894613479,False,False,4,4
chain8_c4,req24,42,24,50,4.120903980899857,4.120903980899857,4.120903980899857,4.120903980899857,4.120903980899857,4.120903980899857,1.0,1.0,3.843698003578429,2.6035988696498595,4.120903980899857,7,3.537213104024858,4.120899859999997e-06,4.120903980899857,8,0.9327317553123633,0.8583585350252345,False,False,4,4
chain8_c4,req8,43,8,16,4.03411888411485,4.03411888411485,4.03411888411485,4.03411888411485,4.03411888411485,4.03411888411485,1.0,1.0,1.36771836286485,4.0341148499999995e-06,4.03411888411485,7,1.2778329731739229,4.0341148499999995e-06,4.03411888411485,8,0.33903769377013515,0.31675639957108,False,False,5,6
chain8_c4,req16,43,16,25,4.03411888411485,4.03411888411485,4.03411888411485,4.03411888411485,4.03411888411485,4.03411888411485,1.0,1.0,2.531853557936278,0.41864718536484985,4.03411888411485,7,2.6221426938648498,4.0341148499999995e-06,4.03411888411485,8,0.6276100508356255,0.6499914279150426,False,False,5,6
chain8_c4,req24,43,24,35,5.7566892566835,5.7566892566835,5.7566892566835,5.7566892566835,5.7566892566835,5.7566892566835,1.0,1.0,3.9608984223977854,1.0871332066834993,5.7566892566835,7,4.7260780954334995,3.650035266683499,5.7566892566835,8,0.6880514555825978,0.8209715488718687,False,False,6,6
chain8_c4,req8,44,8,22,3.8043421543383493,3.8043421543383493,3.8043421543383493,3.8043421543383493,3.8043421543383493,3.8043421543383493,1.0,1.0,2.794437885588349,3.804338349999999e-06,3.8043421543383493,6,2.2813833963026355,3.804338349999999e-06,3.8043421543383493,7,0.7345390535921335,0.5996788153507747,False,False,5,6
chain8_c4,req16,44,16,38,5.362780862775501,5.362780862775501,5.362780862775501,5.362780862775501,5.362780862775501,5.362780862775501,1.0,1.0,3.466992703846928,5.3627755e-06,5.362780862775501,7,3.8090742463692497,5.3627755e-06,5.362780862775501,8,0.6464915857204335,0.7102796746384055,False,False,6,6
chain8_c4,req24,44,24,52,5.362780862775501,5.362780862775501,5.362780862775501,5.362780862775501,5.362780862775501,5.362780862775501,1.0,1.0,3.7054332038469284,5.3627755e-06,5.362780862775501,7,4.01770968386925,5.3627755e-06,5.362780862775501,8,0.6909536859071258,0.7491840123017611,False,False,6,6
chain8_c4,req8,45,8,12,1.8285510785492491,1.8285510785492491,1.8285510785492491,1.8285510785492491,1.8285510785492491,1.8285510785492491,1.0,1.0,1.071566452247333,1.828549249999999e-06,1.8285510785492491,6,0.4883856574234284,1.828549249999999e-06,1.8285510785492491,7,0.5860194253351135,0.26708887881376975,False,False,5,6
chain8_c4,req16,45,16,22,3.516178516175,3.516178516175,3.516178516175,3.516178516175,3.516178516175,3.516178516175,1.0,1.0,1.5752269065034812,3.516175e-06,3.516178516175,7,1.7260986387711166,3.516175e-06,3.516178516175,8,0.44799400805652445,0.49090187851122424,False,False,6,6
chain8_c4,req24,45,24,40,3.8266005627967346,3.8266005627967346,3.8266005627967346,3.8266005627967346,3.8266005627967346,3.8266005627967346,1.0,1.0,3.0692519856065834,1.1911188906271717,3.8266005627967346,7,2.617485013707798,3.826596736199998e-06,3.8266005627967346,8,0.8020831898282504,0.6840235793502224,False,False,3,5
chain8_c4,req8,46,8,18,3.2402971402938996,3.2402971402938996,3.2402971402938996,3.2402971402938996,3.2402971402938996,3.2402971402938996,1.0,1.0,2.5478428856510424,3.2402938999999996e-06,3.2402971402938996,7,2.0028196422470246,3.2402938999999996e-06,3.2402971402938996,8,0.7862991495341534,0.6180975248663046,False,False,5,5
chain8_c4,req16,46,16,33,4.546853546849,4.546853546849,4.546853546849,4.546853546849,4.546853546849,4.546853546849,1.0,1.0,2.806873353277571,4.546849e-06,4.546853546849,7,2.5416183943490003,4.546849e-06,4.546853546849,8,0.6173221381240117,0.5589840024890088,False,False,6,6
chain8_c4,req24,46,24,48,4.93272493272,4.93272493272,4.93272493272,4.93272493272,4.93272493272,4.93272493272,1.0,1.0,3.416341404148571,4.932720000000001e-06,4.93272493272,7,3.66919412022,4.932720000000001e-06,4.93272493272,8,0.6925870488920075,0.743847299467545,False,False,6,6
chain8_c4,req8,47,8,12,5.631735631729999,5.631735631729999,5.631735631729999,5.631735631729999,4.02454495673,4.02454495673,0.7146189416376617,0.7146189416376617,1.6179318233966666,5.631729999999999e-06,4.02454495673,6,0.8361497137612499,5.631729999999999e-06,4.02454495673,8,0.28728831202249777,0.1484710519879988,True,True,6,8
chain8_c4,req16,47,16,23,5.631735631729999,5.631735631729999,5.631735631729999,5.631735631729999,5.631735631729999,5.631735631729999,1.0,1.0,2.312513196015714,5.631729999999999e-06,5.631735631729999,7,1.768882784267457,5.631729999999999e-06,5.631735631729999,8,0.41062175983309407,0.3140919425090411,False,False,6,7
chain8_c4,req24,47,24,44,5.631735631729999,5.631735631729999,5.631735631729999,5.631735631729999,5.631735631729999,5.631735631729999,1.0,1.0,3.2900873217772264,0.06192864456059065,5.631735631729999,7,4.410945378605,1.5215416317299995,5.631735631729999,8,0.5842048591983627,0.7832301917286576,False,False,6,6
chain8_c4,req8,48,8,13,4.039542914538875,4.039542914538875,4.039542914538875,4.039542914538875,2.2496832516603984,2.2496832516603984,0.5569152993927795,0.5569152993927795,0.4231044740750259,4.039538875e-06,2.2496832516603984,7,0.6462196002463764,4.039538875e-06,2.2496832516603984,8,0.1047406805735902,0.15997344598581748,True,True,7,8
chain8_c4,req16,48,16,31,4.6102281102235,4.6102281102235,4.6102281102235,4.6102281102235,4.6102281102235,4.6102281102235,1.0,1.0,3.112119299629814,0.14960863682465197,4.6102281102235,7,3.5437247461136905,4.6102235e-06,4.6102281102235,8,0.675046705981527,0.7686658146600676,False,False,6,6
chain8_c4,req24,48,24,46,4.760659185654426,4.760659185654426,4.760659185654426,4.760659185654426,4.760659185654426,4.760659185654426,1.0,1.0,3.5755418552432148,0.5487502606544249,4.760659185654426,7,3.9867238700294254,0.5487502606544249,4.760659185654426,8,0.751060245189911,0.8374310603966054,False,False,5,5
chain8_c4,req8,49,8,13,3.94415759415365,3.94415759415365,3.94415759415365,3.94415759415365,3.94415759415365,3.94415759415365,1.0,1.0,2.43358760415365,3.94415365e-06,3.94415759415365,5,2.19233006290365,3.94415365e-06,3.94415759415365,6,0.6170107421064794,0.5558424100886078,False,False,3,4
chain8_c4,req16,49,16,25,3.94415759415365,3.94415759415365,3.94415759415365,3.94415759415365,3.94415759415365,3.94415759415365,1.0,1.0,2.486389833060291,0.4422619682518958,3.94415759415365,7,2.57186686042547,3.94415365e-06,3.94415759415365,8,0.6303981962449522,0.6520700045651572,False,False,5,5
chain8_c4,req24,49,24,36,3.94415759415365,3.94415759415365,3.94415759415365,3.94415759415365,3.94415759415365,3.94415759415365,1.0,1.0,3.389708983317935,2.6890123812286486,3.94415759415365,7,3.1211517737348995,0.9009727066536499,3.94415759415365,8,0.8594253404941111,0.7913354624473737,False,False,5,5
chain8_c4,req8,50,8,18,4.375381550377176,4.375381550377176,4.375381550377176,4.375381550377176,4.375381550377176,4.375381550377176,1.0,1.0,2.636422140377175,4.375377175e-06,4.375381550377176,7,2.2508397926428003,4.375377175e-06,4.375381550377176,8,0.6025582249278133,0.5144328024258293,False,False,5,5
chain8_c4,req16,50,16,25,4.375381550377176,4.375381550377176,4.375381550377176,4.375381550377176,4.375381550377176,4.375381550377176,1.0,1.0,2.660189676676714,4.375377175e-06,4.375381550377176,7,3.013266753502175,4.375377175e-06,4.375381550377176,8,0.607990330911231,0.6886866251109961,False,False,5,5
chain8_c4,req24,50,24,36,4.375381550377176,4.375381550377176,4.375381550377176,4.375381550377176,4.375381550377176,4.375381550377176,1.0,1.0,3.3847886021628892,0.6884720128771747,4.375381550377176,7,3.5832574535021755,4.375377175e-06,4.375381550377176,8,0.7735984995116841,0.8189588524441449,False,False,5,5
chain8_c4,req8,51,8,12,2.211010211008,2.211010211008,2.211010211008,2.211010211008,2.211010211008,2.211010211008,1.0,1.0,0.662566336008,2.211008e-06,2.211010211008,4,0.8102129610079999,2.211008e-06,2.211010211008,6,0.2996667915459042,0.3664446943637694,False,False,3,4
chain8_c4,req16,51,16,24,5.565663065657501,5.565663065657501,5.565663065657501,5.565663065657501,5.565663065657501,5.565663065657501,1.0,1.0,1.6764455281575,5.5656575e-06,5.565663065657501,6,2.0321132250325,5.5656575e-06,5.565663065657501,8,0.3012121841334376,0.36511610585475424,False,False,5,6
chain8_c4,req24,51,24,36,5.565663065657501,5.565663065657501,5.565663065657501,5.565663065657501,5.565663065657501,5.565663065657501,1.0,1.0,2.292763884939905,0.27444782563433395,5.565663065657501,7,2.6562389101538044,0.6325695656574999,5.565663065657501,8,0.41194802090827765,0.4772547096039507,False,False,6,6
chain8_c4,req8,52,8,14,2.3990913990890004,2.3990913990890004,2.3990913990890004,2.3990913990890004,2.2393108990890003,2.2393108990890003,0.9333995778315602,0.9333995778315602,0.3199036133747143,2.3990890000000004e-06,2.2393108990890003,7,0.5598295240890001,2.3990890000000004e-06,2.2393108990890003,8,0.13334365397508002,0.2333506444571401,True,True,7,8
chain8_c4,req16,52,16,32,4.31807431807,4.31807431807,4.31807431807,4.31807431807,4.31807431807,4.31807431807,1.0,1.0,3.1724559859271415,2.149438955569999,4.31807431807,7,3.531447697757499,2.664176830569998,4.31807431807,8,0.7346923077843407,0.8178293001997032,False,False,6,6
chain8_c4,req24,52,24,44,5.672395672390001,5.672395672390001,5.672395672390001,5.672395672390001,5.672395672390001,5.672395672390001,1.0,1.0,3.365931625961428,2.1494403098899992,5.672395672390001,7,3.8700290520774994,2.664178184889998,5.672395672390001,8,0.5933880181075644,0.6822565412555054,False,False,6,6
chain8_c4,req8,53,8,17,4.975968975963999,4.975968975963999,4.975968975963999,4.975968975963999,4.975968975963999,4.975968975963999,1.0,1.0,1.9072110009639998,4.975963999999999e-06,4.975968975963999,6,2.5173689447139997,4.975963999999999e-06,4.975968975963999,8,0.3832843432458326,0.505905273299319,False,False,5,6
chain8_c4,req16,53,16,34,4.975968975963999,4.975968975963999,4.975968975963999,4.975968975963999,4.975968975963999,4.975968975963999,1.0,1.0,3.2901926384639992,0.40532977596399994,4.975968975963999,7,3.5046557220577497,4.975963999999999e-06,4.975968975963999,8,0.6612164694669518,0.7043162324738549,False,False,6,6
chain8_c4,req24,53,24,44,4.975968975963999,4.975968975963999,4.975968975963999,4.975968975963999,4.975968975963999,4.975968975963999,1.0,1.0,3.352811371499714,0.40532977596399994,4.975968975963999,7,3.6086037533077495,0.40532977596399994,4.975968975963999,8,0.6738006984559567,0.7252062403802771,False,False,6,6
chain8_c4,req8,54,8,14,2.761174761172,2.761174761172,2.761174761172,2.761174761172,1.6110401936719994,2.761174761172,0.5834618714927634,1.0,1.0128553107553329,2.761172e-06,1.6110401936719994,6,0.6472187797657499,2.761172e-06,2.761174761172,8,0.3668204291152579,0.23439978840420567,True,False,6,7
chain8_c4,req16,54,16,28,5.744624244618501,5.744624244618501,5.744624244618501,5.744624244618501,5.744624244618501,5.744624244618501,1.0,1.0,2.228832657758962,5.7446185000000015e-06,5.744624244618501,7,3.023840718446625,5.7446185000000015e-06,5.744624244618501,8,0.38798580426681645,0.5263774599843192,False,False,6,6
chain8_c4,req24,54,24,34,5.744624244618501,5.744624244618501,5.744624244618501,5.744624244618501,5.744624244618501,5.744624244618501,1.0,1.0,2.2978364796185,5.7446185000000015e-06,5.744624244618501,7,3.1850793119622502,5.7446185000000015e-06,5.744624244618501,8,0.39999769902637006,0.554445195427011,False,False,6,6
chain8_c4,req8,55,8,10,0.578118195561034,0.578118195561034,0.578118195561034,0.578118195561034,0.1445299824784716,0.1445299824784716,0.25000074999925,0.25000074999925,0.06194175141512637,5.781176174434165e-07,0.1445299824784716,7,0.05419910475293775,5.781176174434165e-07,0.1445299824784716,8,0.10714374999910714,0.09375090624909375,True,True,7,8
chain8_c4,req16,55,16,25,4.504844504839999,4.504844504839999,4.504844504839999,4.504844504839999,4.504844504839999,4.504844504839999,1.0,1.0,1.3252258676971427,4.50484e-06,4.504844504839999,7,1.4716591735899998,4.50484e-06,4.504844504839999,8,0.2941779380560909,0.3266836784286008,False,False,6,6
chain8_c4,req24,55,24,34,4.504844504839999,4.504844504839999,4.504844504839999,4.504844504839999,4.504844504839999,4.504844504839999,1.0,1.0,3.34841998001857,4.50484e-06,4.504844504839999,7,3.1196097874571866,4.50484e-06,4.504844504839999,8,0.7432931317431782,0.6925011027806801,False,False,6,6
chain8_c4,req8,56,8,14,5.060604560599501,5.060604560599501,5.060604560599501,5.060604560599501,5.060604560599501,5.060604560599501,1.0,1.0,1.7529559891709285,5.0605995e-06,5.060604560599501,7,2.4810706855995,5.0605995e-06,5.060604560599501,8,0.34639260352784135,0.49027159816367516,False,False,6,6
chain8_c4,req16,56,16,28,5.060604560599501,5.060604560599501,5.060604560599501,5.060604560599501,5.060604560599501,5.060604560599501,1.0,1.0,3.2944729274473867,5.0605995e-06,5.060604560599501,7,3.669510694091401,5.0605995e-06,5.060604560599501,8,0.6510038253328985,0.725113106576479,False,False,6,6
chain8_c4,req24,56,24,39,5.060604560599501,5.060604560599501,5.060604560599501,5.060604560599501,5.060604560599501,5.060604560599501,1.0,1.0,3.81702085733779,0.3894551627675291,5.060604560599501,7,4.5209033699745,3.4796690355994992,5.060604560599501,8,0.7542618301094068,0.8933524277263296,False,False,6,6
chain8_c4,req8,57,8,17,4.706283506278799,4.706283506278799,4.706283506278799,4.706283506278799,4.706283506278799,4.706283506278799,1.0,1.0,1.737580227707371,4.7062787999999995e-06,4.706283506278799,7,2.1086681375287997,4.7062787999999995e-06,4.706283506278799,8,0.36920432553398264,0.44805378484223485,False,False,5,5
chain8_c4,req16,57,16,31,4.706283506278799,4.706283506278799,4.706283506278799,4.706283506278799,4.706283506278799,4.706283506278799,1.0,1.0,2.5953819362787995,4.7062787999999995e-06,4.706283506278799,7,2.8592446325287995,4.7062787999999995e-06,4.706283506278799,8,0.5514716512118787,0.6075376948103939,False,False,5,5
chain8_c4,req24,57,24,45,4.706283506278799,4.706283506278799,4.706283506278799,4.706283506278799,4.706283506278799,4.706283506278799,1.0,1.0,3.829539946993085,2.7172102162787994,4.706283506278799,7,3.5993111809662994,1.0052031937788,4.706283506278799,8,0.8137078741397488,0.7647884315010658,False,False,5,5
chain8_c4,req8,58,8,10,1.8024910724892698,1.8024910724892698,1.8024910724892698,1.8024910724892698,1.8024910724892698,1.8024910724892698,1.0,1.0,0.6587953898953369,1.8024892699999997e-06,1.8024910724892698,7,0.5872525406142698,1.8024892699999997e-06,1.8024910724892698,8,0.3654916243138612,0.325800526603033,False,False,5,7
chain8_c4,req16,58,16,20,3.846968846965,3.846968846965,3.846968846965,3.846968846965,3.846968846965,3.846968846965,1.0,1.0,1.5760188629424954,3.846965e-06,3.846968846965,7,1.52074080134,3.846965e-06,3.846968846965,8,0.40967809349063705,0.39530884232134145,False,False,6,6
chain8_c4,req24,58,24,35,4.2240231240189,4.2240231240189,4.2240231240189,4.2240231240189,4.2240231240189,4.2240231240189,1.0,1.0,2.439807076707109,0.009444795861369659,4.2240231240189,7,2.573787454826943,0.009444795861369659,4.2240231240189,8,0.5776026799743894,0.6093213458495799,False,False,5,5
